index,model_id,category,super-category
8811,74a05931-917e-498e-b0a7-1289eee119e2,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
8812,74a0a8c3-02ae-40e9-93dc-9cef94a5d034,Bed Frame,Bed
8813,74a0cfdf-797f-454f-8027-971a92c13711,Three-Seat / Multi-seat Sofa,Sofa
8814,74a23289-5427-4455-9189-679c0534f616,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
8815,74aa6cfc-8645-470c-8abf-60b42d65649c,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
8816,74ab6d93-2184-4365-bcef-c54ad1201a2b,King-size Bed,Bed
8817,74ae784b-9aa5-4da6-a814-11c57e980d9d,Three-Seat / Multi-seat Sofa,Sofa
8818,74b409b1-9e04-4abe-89b8-a953a9b1337d,Corner/Side Table,Cabinet/Shelf/Desk
8819,74b4bce8-b46d-4bfa-8604-844a5a1bca3b,Wardrobe,Cabinet/Shelf/Desk
8820,74bceb63-6d67-3971-89a0-bb4a12122d06,Loveseat Sofa,Sofa
8821,74c0a336-7cd7-4d7f-b89d-015ae3914880,armchair,Sofa
8822,74c2352a-23e4-4789-b060-7d07a0446007,Barstool,Chair
8823,74c91fba-a354-4975-b3f0-55d13ff4a383,Coffee Table,Cabinet/Shelf/Desk
8824,74d1f77d-3af6-47ab-a850-1c0a4d439e84,Bed Frame,Bed
8825,74d1fe81-5592-4cab-a187-ceb4b40035ae,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
8826,74d3a1d3-7a60-4050-b82a-0132eb97ad71,Three-Seat / Multi-seat Sofa,Sofa
8827,74d854cd-c006-4164-ab00-39549af4a140,Loveseat Sofa,Sofa
8828,74d89acc-bf8a-4065-8424-e2d987c0e2ea,,Others
8829,74d99874-a5a0-4b96-99b5-77308d71dae1,Loveseat Sofa,Sofa
8830,74ddb581-3e00-43c0-ac78-63f6f765d0d2,Wardrobe,Cabinet/Shelf/Desk
8831,74dec72e-277b-44a2-86ca-abf22b6ce41d,Wine Cabinet,Cabinet/Shelf/Desk
8832,74e60f3d-bd78-414f-8fdc-75f153673860,,Others
8833,74e69ba1-e012-4022-be4c-b7de74605199,,Others
8834,74e7c5de-d887-46ac-aeaa-93b5b3fe4f15,Wine Cooler,Cabinet/Shelf/Desk
8835,74ef85cc-ea52-4877-978a-752b3568bf7d,Dressing Table,Table
8836,74f05545-5f31-40d2-ac4f-975d7cdf6106,Dining Table,Table
8837,74f4e8db-9318-435f-acc0-ca8d80b1626d,,Others
8838,74fd46e1-fdb4-4d54-81fe-566bf3290a5d,Loveseat Sofa,Sofa
8839,74fd7665-fe72-3b6d-bbb0-a759dece6457,armchair,Sofa
8840,74fda869-f1a6-4708-babf-15c1358cd10a,Bed Frame,Bed
8841,75026e8e-44de-495d-b111-7db007821b16,TV Stand,Cabinet/Shelf/Desk
8842,750424d0-0811-45f0-b2c0-151151cb043e,Desk,Table
8843,750daab7-41eb-467a-a74b-6d9f72b09a12,Loveseat Sofa,Sofa
8844,75137ee2-09cf-44da-9eb8-8647cbd3f169,,Others
8845,75140bce-2f13-4c9e-8d76-1747163d7232,King-size Bed,Bed
8846,751c764f-f286-4669-a829-551ad1ec2795,Floor Lamp,Lighting
8847,751feb3c-8efa-4262-ae61-3ec4fa912dc4,,Others
8848,7522d886-08c1-3c92-a18c-66767a454a85,armchair,Sofa
8849,75268873-ece5-4514-bc6a-bed1fe53b108,,Others
8850,752e47c9-4dac-43b3-994f-e97cb7a9dc5e,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
8851,752faf9b-1c45-459d-ad58-769b62b499d5,,Others
8852,7531c5eb-894f-4baf-b745-29e49b5239fa,Ceiling Lamp,Lighting
8853,75373602-61ce-45df-8a9f-de721e3e47de,armchair,Sofa
8854,7537f2ba-0680-41a6-96bf-2b7df62557dc,Pendant Lamp,Lighting
8855,753a4822-ea15-445f-8c1b-9ff9a082e515,Pendant Lamp,Lighting
8856,753be339-69a9-44e1-92cd-e7471161a7d0,Coffee Table,Cabinet/Shelf/Desk
8857,753e1cc6-dcf4-48c2-8ec7-c971580d08d9,L-shaped Sofa,Sofa
8858,7540d720-2d60-4ad1-a0f8-69b006f2e9e8,Dining Table,Table
8859,7542671c-3e71-42a1-8bd5-168397468d3d,armchair,Sofa
8860,7543483f-9170-4901-b1c1-68e276b2671a,Desk,Table
8861,7549a14b-833b-48ea-89a5-8893f67e1daa,armchair,Sofa
8862,754a45df-a7d6-4cf3-89f4-750841b3868c,Lounge Chair / Cafe Chair / Office Chair,Chair
8863,754c6d41-d2bb-4a38-88d1-e6f7d4815c1b,Floor Lamp,Lighting
8864,754fd5e2-a3d0-4ce7-921e-9ac29558a03e,TV Stand,Cabinet/Shelf/Desk
8865,75532394-98ff-4727-b030-4ed24099e593,Single bed,Bed
8866,75549f00-0339-4bb5-af74-b16c1bf110c6,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
8867,755a5af2-6909-4951-89c5-39869a6ae73a,armchair,Sofa
8868,755a8747-7c75-41d2-acb1-e0d1adbb7a17,armchair,Sofa
8869,7564abda-4eec-4595-8545-003d483d29dd,Corner/Side Table,Cabinet/Shelf/Desk
8870,75662fc4-afa9-41a8-86f8-45774bc2491a,,Others
8871,756c401b-b000-4183-9d1f-7c87900bd91d,TV Stand,Cabinet/Shelf/Desk
8872,75758b69-70e2-4efa-8be4-ab6b14ae6e1e,,Others
8873,757958e8-0ae3-4fdb-8d86-cae4961534b0,Corner/Side Table,Cabinet/Shelf/Desk
8874,7581382f-a60f-4e41-9913-8f66f43213f8,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
8875,75828435-bacb-4a6c-a907-8e7ae1064a1e,Lounge Chair / Book-chair / Computer Chair,Chair
8876,75841efc-baa5-4920-8c8b-3aeb92067b6f,Lounge Chair / Book-chair / Computer Chair,Chair
8877,7584c98c-c346-4f8f-9f64-acf03b58c441,Corner/Side Table,Cabinet/Shelf/Desk
8878,75854d95-c69f-4dde-a6be-d332d47ae2be,Kids Bed,Bed
8879,758b7302-a6c5-4281-9939-2eebaa6ed2b9,Dining Chair,Chair
8880,758c9eee-955f-3382-911d-d06c53807c63,Dining Table,Table
8881,759385b5-01cb-49e2-b025-bcae03f3ead0,,Others
8882,7599c6c3-3472-4237-8ee5-7b77f3934fa4,Dining Chair,Chair
8883,75abc26b-5348-42f1-ae37-6dc6b8ab3377,Three-Seat / Multi-seat Sofa,Sofa
8884,75aca66b-7852-4d21-938b-d6cb9ea77002,Nightstand,Cabinet/Shelf/Desk
8885,75af436e-7aad-4128-b5db-f7b9ce91346b,Ceiling Lamp,Lighting
8886,75b5ee8a-f4fd-4d36-8c91-a0542bc7c9f6,L-shaped Sofa,Sofa
8887,75b66c36-9d73-4f23-8d83-a4393567074d,Bed Frame,Bed
8888,75b793c3-4d51-4bdf-b06c-000fee79e096,Wardrobe,Cabinet/Shelf/Desk
8889,75bc2603-6891-46a3-8508-a8983da6bccc,,Others
8890,75bd7963-ba45-4753-bfa9-667257042a70,Wardrobe,Cabinet/Shelf/Desk
8891,75bf62b4-3a67-44ca-aa9c-72944e3817a0,King-size Bed,Bed
8892,75c0391d-61cf-449a-9a09-b1550c8b5cd6,L-shaped Sofa,Sofa
8893,75c62a2c-4f6e-46a8-b11f-5d718ce86132,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
8894,75c78b8d-040d-4fb0-bd5e-49062e314853,Lounge Chair / Book-chair / Computer Chair,Chair
8895,75cbe516-3049-47cd-80de-5332d41b14bf,Loveseat Sofa,Sofa
8896,75ce72e3-f18e-453f-ba5c-35993f3f5a3d,Dining Table,Table
8897,75d07f16-2b2a-3045-a61d-75149d105ccd,Dining Chair,Chair
8898,75d0ab70-5624-31ef-b86a-7e6a58e58ca5,Desk,Table
8899,75d8aa6c-9965-41b2-976d-6c4b0ca99c9b,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
8900,75d99871-e985-4d5d-b7c7-e2764c833246,Wardrobe,Cabinet/Shelf/Desk
8901,75dabced-9793-433d-916a-55c5b9c38fbd,Wardrobe,Cabinet/Shelf/Desk
8902,75de60a8-2a5a-4f2d-8aac-844e130ce7eb,Coffee Table,Cabinet/Shelf/Desk
8903,75e5997f-3425-473e-bd0e-a04daf66c2f1,Coffee Table,Cabinet/Shelf/Desk
8904,75e6ab89-3162-417f-a32f-6da2c1a0c614,Coffee Table,Cabinet/Shelf/Desk
8905,75e83d69-392b-4794-aca4-c5f1dd2d228a,armchair,Sofa
8906,75eaf425-4852-4096-a44a-876a42522e74,Loveseat Sofa,Sofa
8907,75eceabc-943e-4a75-aaab-83d6fbf65397,Bed Frame,Bed
8908,75f1026d-65a5-4cb6-a40f-7cfef0893cba,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
8909,75f44c81-4e41-41f3-bdd6-fd244239b5d0,Bunk Bed,Bed
8910,75f47372-de54-4ba1-99fb-f48347428072,Three-Seat / Multi-seat Sofa,Sofa
8911,75f53b84-151d-498d-98fa-35343cf196f7,Shelf,Cabinet/Shelf/Desk
8912,75fd3650-4824-4ab2-81f8-1cc9423c2b56,Lounge Chair / Cafe Chair / Office Chair,Chair
8913,75fdbd17-c029-4a56-bafa-17a78cf0a8d5,Pendant Lamp,Lighting
8914,75fe4187-164d-4d8b-8e4a-25340b3c0857,Ceiling Lamp,Lighting
8915,75fef869-56cf-41f3-b9c2-08a54d61acf0,Wine Cabinet,Cabinet/Shelf/Desk
8916,7609f402-54ca-4d06-9551-93e16da368e2,Barstool,Chair
8917,761593aa-fe6c-49a3-ad22-2f05a10693f2,TV Stand,Cabinet/Shelf/Desk
8918,76183784-e968-443d-a3ac-3f25e8609e23,armchair,Sofa
8919,76194991-5aa7-4987-9a5c-021cd00493cc,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
8920,761dea3b-2580-4828-b3b7-51636b1d1c4a,Nightstand,Cabinet/Shelf/Desk
8921,761e4acf-f585-47b7-b463-d97ed618879d,Ceiling Lamp,Lighting
8922,7628153f-abf1-4569-8829-6004cb29cd0b,Three-Seat / Multi-seat Sofa,Sofa
8923,76283d41-6726-4b7c-85d1-9779741c8539,Coffee Table,Cabinet/Shelf/Desk
8924,762b6803-b4fd-4d21-936c-676f14c790da,,Others
8925,76305e86-69b8-4986-a2f7-65b1e8c43ca0,Dining Chair,Chair
8926,763759f2-5537-4ea5-9f54-27cc2d9708e4,Dressing Table,Table
8927,763ea3ee-03bb-4897-80e8-fc27824f1615,Footstool / Sofastool / Bed End Stool / Stool,Sofa
8928,7642699b-893e-4988-a7d9-73daa2f8f83a,Dining Chair,Chair
8929,7642c1ce-55aa-4cda-9238-31b1cafc7989,Pendant Lamp,Lighting
8930,76436dd7-77a5-45c4-a226-7d4b875429d3,L-shaped Sofa,Sofa
8931,7644e76e-4089-4987-b03b-6fb27ece2bff,,Others
8932,764667ee-31af-4446-892b-eaa3adbf764b,Lounge Chair / Book-chair / Computer Chair,Chair
8933,7646e095-6004-3398-a653-4d874554dd47,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
8934,764720c9-7876-4eb9-b8c6-d64f03ed99c3,Ceiling Lamp,Lighting
8935,765564c9-3ac3-413d-a83f-b77282e75273,armchair,Sofa
8936,76588d6a-62de-3e6e-b6cc-3db856e42665,Lounge Chair / Cafe Chair / Office Chair,Chair
8937,765b8bc4-562c-43a8-bc01-03c5bfa6f95e,Floor Lamp,Lighting
8938,7664b9d3-a0e6-4b8a-868c-6210e058f634,Pendant Lamp,Lighting
8939,7665f863-5552-3e14-a9fb-1eba14faa326,Lounge Chair / Cafe Chair / Office Chair,Chair
8940,766c7432-9c33-4a3a-9fe6-2dd330847cf1,Round End Table,Cabinet/Shelf/Desk
8941,766d2c3b-8d0a-45e7-99c1-bda197986422,Single bed,Bed
8942,766d644c-97ce-42b1-9a15-323bc70db244,Loveseat Sofa,Sofa
8943,76741704-e1bd-46c5-a816-d65369c36eac,Corner/Side Table,Cabinet/Shelf/Desk
8944,76771900-9f5c-42b3-91e4-0c5ced4e0bd3,Pendant Lamp,Lighting
8945,767764f5-3ba5-457a-b040-4f52f11663ce,,Others
8946,767b9af8-61cd-4130-8acf-82c00a14093d,Children Cabinet,Cabinet/Shelf/Desk
8947,767c965b-ce4a-4187-8508-9406d7a95652,Wardrobe,Cabinet/Shelf/Desk
8948,767f0288-4e9f-4784-b32d-6661f807f1d4,L-shaped Sofa,Sofa
8949,767fb808-cc4d-43ab-aadb-54a324570ecd,Lounge Chair / Cafe Chair / Office Chair,Chair
8950,767fc66f-506b-4472-addc-d9d9aefd9999,Lounge Chair / Cafe Chair / Office Chair,Chair
8951,76820ac7-7003-438b-b449-77dafe208332,King-size Bed,Bed
8952,76836b26-ebad-4748-85b7-4f12dc77139c,Corner/Side Table,Cabinet/Shelf/Desk
8953,768927ef-2c27-425f-9542-b86fcf94ddae,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
8954,768c0f66-5062-4bbc-9140-d8fbd2346c63,Dining Chair,Chair
8955,7694f6ff-467e-4bf0-92b2-161cfdb13118,Dining Chair,Chair
8956,76961cad-99ae-45c2-b3e4-13f56e9ebd25,Dining Chair,Chair
8957,76975bca-bfa9-40a5-af8d-0ff2101ac652,Single bed,Bed
8958,769ab34b-95b7-36c3-bf07-71c9c7a89494,Dining Chair,Chair
8959,769e8458-9d88-3154-a8c9-5a3b0b1da5d6,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
8960,76a28268-6c3c-42ac-b215-c78cdbb937bc,Pendant Lamp,Lighting
8961,76a2be55-eb07-4665-8a5a-19c03aa2f6c6,armchair,Sofa
8962,76a4e349-e557-4568-a4b3-b9af6467b3e3,Bed Frame,Bed
8963,76abd059-6247-4dc3-a053-415b5cf85a32,Children Cabinet,Cabinet/Shelf/Desk
8964,76ac34be-3cd0-43d7-8dcc-397cda694664,Coffee Table,Cabinet/Shelf/Desk
8965,76b98744-c079-456e-9376-046b1399c40c,,Others
8966,76be547c-a31c-4bca-814c-472f02826df8,Children Cabinet,Cabinet/Shelf/Desk
8967,76c01e5e-cd9a-4766-929a-9a9ce2012de0,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
8968,76c240f7-f21e-4226-9cc3-d489940c1d3d,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
8969,76c55e1b-71ca-3af4-9eaf-4c040567ce02,Desk,Table
8970,76c562ae-3ffe-4fc3-b02a-4a62b7f314da,Pendant Lamp,Lighting
8971,76c5a6b2-0a6c-3a28-b627-0c2babaaf934,armchair,Sofa
8972,76ca165c-0c57-4975-9469-eb6ed92d69ed,Pendant Lamp,Lighting
8973,76ceda99-95d4-4e9d-9ad2-54708629149f,Dining Table,Table
8974,76d01ea8-8c8c-44f5-bee2-80ebf6d57672,,Others
8975,76d0a744-becf-4852-83c8-25d793d438c5,Lounge Chair / Cafe Chair / Office Chair,Chair
8976,76d0d420-8127-4ac8-9917-a75923cc5ee9,Single bed,Bed
8977,76d1b15e-667e-4b7a-b6dc-74bf7626350c,King-size Bed,Bed
8978,76d7a78e-2b24-45a3-aac6-f6ab2d7bcd57,Corner/Side Table,Cabinet/Shelf/Desk
8979,76d858b4-1471-4be4-8c6a-7805bc77dff7,armchair,Sofa
8980,76d94f2c-e626-46e8-b3cc-9c2532d7a6ac,armchair,Sofa
8981,76dbde4a-37f6-45b8-8f2a-f9aa8c444fe5,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
8982,76e0d12a-1643-4c91-974b-c52cb70ef876,Wardrobe,Cabinet/Shelf/Desk
8983,76e4ffce-3ae0-3dde-ad64-b1f8b609bfab,Shelf,Cabinet/Shelf/Desk
8984,76e638c9-37bc-4297-9564-2aac6f2ad4fc,armchair,Sofa
8985,76e7c3a9-8667-4095-89b7-0f6092343c65,Pendant Lamp,Lighting
8986,76e7c7d0-1768-4662-a92b-e86b2b7905c6,Pendant Lamp,Lighting
8987,76ea1494-a5ad-46a8-ad29-fbde851b263e,King-size Bed,Bed
8988,76ed78f5-36a5-4bfa-b6d9-797182d70be7,Loveseat Sofa,Sofa
8989,76ef274a-3977-43f9-aa52-9056a89d8f16,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
8990,76f93ffd-7dcc-411e-9075-29c738a97646,Children Cabinet,Cabinet/Shelf/Desk
8991,76fb0a4d-eb99-4c88-ad5b-b2f40a72426e,Dressing Table,Table
8992,76fcef10-d6b2-45ae-b358-10abf185e0a8,Kids Bed,Bed
8993,77022c23-c492-4ec4-8ac2-e617ed70fa5f,Corner/Side Table,Cabinet/Shelf/Desk
8994,770657a5-d868-4912-ae84-454daaa16b9a,Lounge Chair / Cafe Chair / Office Chair,Chair
8995,77085e5b-f0d1-4d2c-bdb5-7f4a458e5079,L-shaped Sofa,Sofa
8996,7709ab33-f1ed-4f82-ad5c-5a25183e8123,Dining Chair,Chair
8997,770a3313-2ecb-478f-b38f-e24bf7cd8fbc,Wardrobe,Cabinet/Shelf/Desk
8998,7714d6f8-bef4-4ec4-ac6e-deb6644801ff,armchair,Sofa
8999,7715b221-963c-4977-82c5-14ff46dabf7b,Lounge Chair / Cafe Chair / Office Chair,Chair
9000,77185b15-66a6-45aa-8ef7-514b4b374ecb,Wardrobe,Cabinet/Shelf/Desk
9001,77188546-035b-49cd-b73a-3c9d6d41e35b,Shelf,Cabinet/Shelf/Desk
9002,771b8991-ceda-448c-bb43-6d3b89e109ec,Floor Lamp,Lighting
9003,771db944-ff6d-4f3a-a105-b6109575d476,Three-Seat / Multi-seat Sofa,Sofa
9004,771e1e7a-b1e6-4e9d-a17e-a4bfb9b81e4e,Pendant Lamp,Lighting
9005,771f29ec-7a0a-4593-9f1a-6a31d281fbd0,Pendant Lamp,Lighting
9006,77205ba9-96e1-4e89-99e5-b1a10b32309b,Desk,Table
9007,77298766-32e5-3e79-970a-35fbed132ccd,Desk,Table
9008,772e338e-3907-48ff-b695-5d0aa0088c51,armchair,Sofa
9009,77304a38-f06a-4312-9a6f-e6de783f596e,,Others
9010,7732876a-fcd1-3e50-9506-81fc3d367f6f,Lounge Chair / Cafe Chair / Office Chair,Chair
9011,77348b64-e8f9-421c-8986-e3dbede8b470,Wardrobe,Cabinet/Shelf/Desk
9012,7734a9f8-3617-4962-9e92-2314c9feebe5,Wardrobe,Cabinet/Shelf/Desk
9013,773583e4-d6ef-4d1b-aa33-f6f20158e86e,King-size Bed,Bed
9014,77368f7f-924c-492b-9f9e-fd9f173c49a4,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
9015,773717ac-13b8-4071-9863-37ee856ff606,L-shaped Sofa,Sofa
9016,773a1afe-15ce-4889-8bc9-fe93b89ef26a,,Others
9017,77470a41-def3-4103-85a0-b9121ba78e96,,Others
9018,774974b6-5aae-463d-a4e8-0c6e4be175fc,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
9019,774c1af4-6e8e-4219-8cfa-baca715221f4,Loveseat Sofa,Sofa
9020,774c8a66-0e05-4d6a-a83f-46d010b15767,Ceiling Lamp,Lighting
9021,77547de9-6416-30c5-a590-bec3aa10b7d9,armchair,Sofa
9022,775503b2-afc7-4724-af87-407a352c692f,Floor Lamp,Lighting
9023,7758c5fe-ebba-4924-be8f-0c0715b8879f,Barstool,Chair
9024,775fd2f4-17fc-462f-a716-d798f3a6f779,,Others
9025,77667503-6c94-4698-a6d4-67f9d23176de,,Others
9026,776cdff9-dade-4e88-8b23-3c8eec0d5be9,Children Cabinet,Cabinet/Shelf/Desk
9027,77708b87-0f98-4481-b09f-f9f49c57cb40,Dining Table,Table
9028,777433e0-25b6-4270-843e-c929aa5a8797,Ceiling Lamp,Lighting
9029,7774aa12-47e5-4b60-89c3-b1b3779afff1,Kids Bed,Bed
9030,7775e100-2d18-40c7-97e7-67cb93aa0512,Footstool / Sofastool / Bed End Stool / Stool,Sofa
9031,77786f4d-dfba-4523-9572-eb8cd01ce9b9,Three-Seat / Multi-seat Sofa,Sofa
9032,777d4706-f9bb-4d30-b1af-3be93ed9f5e5,Lounge Chair / Cafe Chair / Office Chair,Chair
9033,777e05d1-2a26-4f56-bb80-8123e3705ae5,Tea Table,Cabinet/Shelf/Desk
9034,777eea80-8e7c-47f7-ba9c-32086a92bf51,L-shaped Sofa,Sofa
9035,777f06bc-a1ef-47ca-bef8-fb127f7bb17e,Bunk Bed,Bed
9036,777f8588-323b-46f8-80bb-6a579fb3bc99,Desk,Table
9037,77896d2e-0865-4117-928a-93d6a04659a1,Three-Seat / Multi-seat Sofa,Sofa
9038,778e16b9-d807-374d-b7bf-d4312a62764d,Dining Chair,Chair
9039,7794eebb-1fe1-4ded-b5d8-245c4b688189,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
9040,77982295-79e6-4fe9-ae1d-7a38b54fbc81,Barstool,Chair
9041,779996fd-864f-4920-aeab-dec65d8156d9,armchair,Sofa
9042,779b8e4d-5888-4f5e-879a-0e072d6d9791,Loveseat Sofa,Sofa
9043,779bf8aa-ffe3-4ccd-a9f0-2cf4ebfbf0a9,L-shaped Sofa,Sofa
9044,779cc50f-6bfe-41d9-8c27-7671bf77e450,armchair,Sofa
9045,77a370c9-e079-4c4d-a487-ad5b56133a41,Tea Table,Cabinet/Shelf/Desk
9046,77a87475-7ea9-48cc-9dbd-6ddeea06364c,Single bed,Bed
9047,77af486f-a084-41a8-ac7b-58fc6d04acc1,armchair,Sofa
9048,77b17eea-28fc-44aa-8806-86ee56a61f46,Wine Cooler,Cabinet/Shelf/Desk
9049,77b33125-7e3a-4e21-82b5-7dbc7b9a286e,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
9050,77bdd2b5-553a-43e2-a96f-15285ec87d57,Corner/Side Table,Cabinet/Shelf/Desk
9051,77c82341-db5e-4734-8723-40ae9d3dedf9,Loveseat Sofa,Sofa
9052,77c82ae9-f710-418d-94d3-7aa6280cabde,TV Stand,Cabinet/Shelf/Desk
9053,77c8d965-9d21-4ac6-9213-7a20ea56b3fb,Wardrobe,Cabinet/Shelf/Desk
9054,77cf2ded-170a-4786-b3ce-9ff05d368cb7,Pendant Lamp,Lighting
9055,77cfb369-499c-3f0e-93a8-5c1da9dc380f,Three-Seat / Multi-seat Sofa,Sofa
9056,77d06c4e-a411-46c4-9cc5-fd6c2742a618,Corner/Side Table,Cabinet/Shelf/Desk
9057,77d0cb2f-157a-4e7b-a3ba-9d1fdaa125d2,Nightstand,Cabinet/Shelf/Desk
9058,77d10cb8-e9e5-48cd-ac75-03fc44e961e3,,Others
9059,77d26118-256f-40ff-a1ae-30e8b3345c56,Wardrobe,Cabinet/Shelf/Desk
9060,77d741a1-4a55-477b-a645-481bed08fd0f,Ceiling Lamp,Lighting
9061,77dcc4f8-98ae-43aa-994b-c1874f9a00b7,Dining Chair,Chair
9062,77de9620-e4aa-47d7-9426-74563f2ace53,TV Stand,Cabinet/Shelf/Desk
9063,77e158c9-f444-4929-8c21-37c03de0fe2e,Single bed,Bed
9064,77e25191-c536-44de-a42f-db0b4c9967ea,Ceiling Lamp,Lighting
9065,77e57983-3a6d-4348-a8a3-1472b129f338,Pendant Lamp,Lighting
9066,77e8423d-8b63-4c49-9b8e-b0f8c119cef0,Lazy Sofa,Sofa
9067,77e9a9ac-0a7d-4e97-883b-f9348c7e6905,Footstool / Sofastool / Bed End Stool / Stool,Pier/Stool
9068,77eb414d-6ad9-42e2-bfc5-008960c17d6a,Pendant Lamp,Lighting
9069,77ec0491-2716-412f-8bc8-42c617b533f2,Kids Bed,Bed
9070,77edb23b-2a5f-4a4c-b6ed-8f96f5531a8e,Single bed,Bed
9071,77eeb6e4-062d-40ed-8d67-57d4fd32a77a,Pendant Lamp,Lighting
9072,77f1d8e7-4860-46aa-90fb-ad0295c4034c,Sideboard / Side Cabinet / Console Table,Cabinet/Shelf/Desk
9073,77f24fe9-d814-4afb-b8bb-fadba37cd165,,Others
9074,77f25ff8-e3d1-3557-b056-24c2a7c5d17f,Lounge Chair / Cafe Chair / Office Chair,Chair
9075,77fa7962-fbf8-4840-8d39-e0b4a454707b,Lounge Chair / Cafe Chair / Office Chair,Chair
9076,77fa7d27-8977-49c3-9b25-c43dc3f02460,Desk,Table
9077,77fc10da-e8c1-41a5-8335-72253865e7bb,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
9078,77fc7fe0-c95f-4dd0-ba4f-4de602ead19f,Three-Seat / Multi-seat Sofa,Sofa
9079,77fd6f28-1138-42c3-8105-82c0e818ae31,Three-Seat / Multi-seat Sofa,Sofa
9080,78045d21-f995-46d6-8c50-b8228399fd3f,Shoe Cabinet,Cabinet/Shelf/Desk
9081,78065f03-86a2-4a66-a0de-000bf6890e9b,Drawer Chest / Corner cabinet,Cabinet/Shelf/Desk
9082,7809e75f-4cb5-4490-9029-3c67e635ab5b,Dining Chair,Chair
9083,780bc20d-e0d5-4207-bc1d-0c025677c5aa,Bed Frame,Bed
9084,780d5b90-9cd4-4ccb-9b91-90d333a01a60,King-size Bed,Bed
9085,780ec851-8136-4c73-bc16-aa450df786df,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
9086,780f9f9f-d48b-45c3-9171-c5e133fe81f1,Coffee Table,Cabinet/Shelf/Desk
9087,78167a19-889e-4a20-b071-82d08ab21351,Sideboard / Side Cabinet / Console,Cabinet/Shelf/Desk
9088,781acb2f-94f7-413e-83e2-6c18382533e1,Barstool,Chair
9089,781d8496-b299-3333-b2ca-29c5d425567d,Three-Seat / Multi-seat Sofa,Sofa
9090,781e2d59-dc62-46d1-94a1-1aa8ba5b1311,Three-Seat / Multi-seat Sofa,Sofa
9091,78200e82-89bf-4ae4-a2fe-7f3449c48fdd,TV Stand,Cabinet/Shelf/Desk
9092,7827d6e4-e2fc-3afb-8c70-57439972cb0c,Desk,Table
9093,78293fe5-5cc7-4117-8083-d9fc3688d501,Three-Seat / Multi-seat Sofa,Sofa
9094,782c10fe-dec8-442e-bc32-4f13993aaa00,Single bed,Bed
9095,782f69e7-5988-37a0-95cc-36de0b2e43a6,Dining Chair,Chair
9096,782fbbae-ce29-437f-8f98-f568a50772ba,Loveseat Sofa,Sofa
9097,7833b0da-a1f4-3c79-8608-4c9b11f3efd3,Three-Seat / Multi-seat Sofa,Sofa
9098,7835bcf2-16b0-4835-bbba-2c7d9b36dd2c,Corner/Side Table,Cabinet/Shelf/Desk
9099,78384937-8aa8-4e9e-9533-192bf1a554d7,,Others
9100,7839380d-c20e-48da-9679-efc71cba90b0,Pendant Lamp,Lighting
9101,783d1153-f3cc-44f2-ac55-87f91edad828,Bed Frame,Bed
9102,783fec48-16ce-4dba-b685-f54952ed7ecc,Bookcase / jewelry Armoire,Cabinet/Shelf/Desk
9103,7840dfed-fb19-4910-a47a-caae36be5c61,,Others
9104,7848d795-4c75-40aa-887e-073529c3fa10,TV Stand,Cabinet/Shelf/Desk
9105,784b0ec8-c1ab-4273-80fd-906adfad3321,Loveseat Sofa,Sofa
9106,78504e19-ad46-4e9e-8d53-a5cc90d8e2f2,Lounge Chair / Cafe Chair / Office Chair,Chair
9107,7851f25d-5241-4a2f-8662-a985f96187a9,Loveseat Sofa,Sofa
9108,78563000-6c88-4b15-836a-117da26437a6,Barstool,Chair
9109,785a503d-21b0-4aad-9c6c-9b3b5d965b07,Loveseat Sofa,Sofa
9110,785f9058-1099-4f33-a0a8-0846ca95b536,Lounge Chair / Cafe Chair / Office Chair,Chair
9111,7865f7ec-bd8d-412f-815b-c3f9fca96a9c,Wine Cabinet,Cabinet/Shelf/Desk
9112,786f57be-dc9f-4ffe-a5fd-4b061e0deb54,Lounge Chair / Cafe Chair / Office Chair,Chair
